,4,0340,,Monitor,Monitor,HP,L1910,32628,CNC906QFG9,,,On Site,,,,Michelle C. Reyes,Site Support,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2810,32437,SGH9130LW4,,,On Site,0340W00015_1,10.3.40.99,00-23-7D-2B-80-2E,Adelaida P. Apan,Approving,3.46 GB,149.05 GB,2.63 GB,100%,Windows XP,04/10/2023,0,0,1,1,0,0,V4.0.30319,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,HP V194,46885,3CQ21208C3,,,On Site,,,,Adelaida P. Apan,Approving,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46986,PA63L28AMN,,,On Site,,,,Adelaida P. Apan,Approving,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46987,PA63L28YM7,,,On Site,,,,Marvin T. Tecson,Approving,,,,,,,,,,,,,,,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32630,CNC906QDP1,,,On Site,,,,Marvin T. Tecson,Approving,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2810,33325,SGH9350P66,,,On Site,0340W00013_2,10.3.40.70,00-24-81-84-17-3D,Marvin T. Tecson,Approving,3.46 GB,149.05 GB,2.92 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,none,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32625,CNC906QFG4,,,On Site,,,,Amelia V. Umali,Cashier,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2810,34163,SGH93702XH,,,On Site,0340W12_01,10.3.40.75,00-24-81-84-16-EF,Amelia V. Umali,Cashier,3.46 GB,149.05 GB,2.84 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,V4.0.30326,eScan,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46988,PA63L30BJC,,,On Site,,,,Amelia V. Umali,Cashier,,,,,,,,,,,,,,,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32624,CNC906QFG5,,,On Site,,,,Noeime G. Dela Cruz,Releasing,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46989,PA63L28ANG,,,On Site,,,,Noeime G. Dela Cruz,Releasing,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2810,32051,SGH9130LY4,,,On Site,0340W00015_02,10.3.40.72,00-23-7D-2B-6F-D8,Zenaida P. Soriaga,Releasing Officer,3.46 GB,465.76 GB,2.9 GB,100%,Windows XP,04/10/2023,0,0,0,1,0,0,V4.0.30327,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32623,CNC906QDSC,,,On Site,,,,Zenaida P. Soriaga,Releasing,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,POWERCOM,BNT-1000,11845,40134290604,,,On Site,,,,Zenaida P. Soriaga,Releasing,,,,,,,,,,,,,,,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32631,CNC906QDNR,,,On Site,,,,Richard C. de Leon,Evaluator ,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46990,PA63L28WV1,,,On Site,,,,Richard C. de Leon,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2710,27426,SGH847005J,,,On Site,0340W0005_5,10.3.40.74,00-23-7D-16-66-9B,Ma. Liezel J. Duria,Evaluator /PhotoSig,3.24 GB,149.05 GB,2.88 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,none,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32622,CNC906QFGG,,,On Site,,,,Ma. Liezel J. Duria,Evaluator /PhotoSig,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,Pro3000,36937,SGH042SJD2,,,On Site,0340W00018_1,,,IDLE,IDLE,2.87 GB,698.64 GB,1.84 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,V4.0.30328,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32627,CNC906QDN0,,,On Site,,,,Marlon M. Reyes,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2710,32055,SGH9130LRN,,,On Site,0340W00020_2,10.3.40.77,00-23-7D-2B-71-C5,Raul M. Carriaga,Evaluator,1.96 GB,465.76 GB,1.04 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,V4.0.30324,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32626,CNC906QFFN,,,On Site,,,,Raul M. Carriaga,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46984,PA63L28YK9,,,On Site,,,,Raul M. Carriaga,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,DX2710,32066,SGH9130M00,,,On Site,0340W00016_1,10.3.40.71,00-23-7D-2B-0D-A3,Maribell A. Santiago,Evaluator/Adjudicator,3.46 GB,465.76 GB,2.56 GB,100%,Windows XP,04/10/2023,0,0,0,0,0,0,V4.0.30325,eScan,,,,1
,4,0340,,Monitor,Monitor,HP,HP V194,46133,3CQ0360YY4,,,On Site,,,,Maribell A. Santiago,Evaluator/Adjudicator,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-PC,UPS-PC,EATON,5E850i,46985,PA63L30BNC,,,On Site,,,,Maribell A. Santiago,Evaluator/Adjudicator,,,,,,,,,,,,,,,,,,1
,4,0340,,UPS-SERVER,UPS-SERVER,Liebert,GTX4-1500RT230,48203,2201901950AFFX3,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0340,,Monitor,Monitor,HP,L1910,32653,CNC906QFGB,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0340,,CPU-PC,CPU-PC,HP,G9,51105,4CE411BQ1W,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,1
,4,0344,,Monitor,Monitor,HP,L1910,32681,CNC906WD53,,,On Site,,,,IDLE,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41134,SGH808QNKY,02/06/2017,,On Site,0344W006_01,10.3.44.208,18-60-24-E5-5A-C6,R03GDO023,MV -Evaluator,4.00 GB,465.80 GB,417.4,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41969,3CQ7140GXJ,,,On Site,,,,Maricar Bituin,MV -Evaluator,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40661,PA63J01HVW,2/22/2018,,On Site,,,,Maricar Bituin,MV -Evaluator,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41132,SGH808QND9,02/06/2017,,On Site,0344W005_01,10.3.44.78,18-60-24-E5-5D-E2,R03100214,MV -Evaluator,4.00 GB,465.80 GB,416.25,100%,Windows 10 32Bit,DL DEMERIT,0,0,1,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41629,3CQ804BZB,,,On Site,,,,Arlenio Doca,MV -Evaluator,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40663,PA63J01HTB,2/22/2018,,On Site,,,,Arlenio Doca,MV -Evaluator,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41131,SGH808QN7V,02/06/2017,,On Site,0344W007_01,10.3.44.201,18-60-24-E5-5C-2E,R03GDO021,Approving,4.00 GB,465.80 GB,415.71,100%,Windows 10 32Bit,DL DEMERIT,0,0,1,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41631,3CQ8042DLF,,,On Site,,,,Han Christian P. Sinsay,Approving,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40658,PA63H49DWA,2/22/2018,,On Site,,,,Han Christian P. Sinsay,Approving,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41128,SGH808QNNF,02/06/2017,,On Site,0344W008_01,10.3.44.203,18-60-24-E5-5A-C2,R03RO0012,,4.00 GB,465.80 GB,411.3,100%,Windows 10 32Bit,,0,0,0,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41630,3CQ8042DJV,,,On Site,,,,Jannel N. Nobleza,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40659,PA63J0IHRE,2/22/2018,,On Site,,,,Jannel N. Nobleza,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41135,SGH808QNG1,02/06/2017,,On Site,0344W002_01,10.3.44.56,18-60-24-E5-5B-B4,R03100124,,4.00 GB,465.80 GB,420.4,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41632,3CQ8042DKT,,,On Site,,,,Hilda Gregorio,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40726,PA63J01HRC,,,On Site,,,,Hilda Gregorio,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41130,SGH808QNFS,02/06/2017,,On Site,0344W001_01,10.3.44.207,E8-D8-D1-C2-82-74,R03GDO007,,4.00 GB,465.80 GB,420.4,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,0,0,0,,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41636,3CQ8042DKP,,,On Site,,,,MYLA B. PINEDA,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40655,PA63H49DMK,2/22/2018,,On Site,,,,MYLA B. PINEDA,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41133,SGH808QNDG,02/06/2017,,On Site,0344W004_1,10.3.44.210,18-60-24-E5-58-AD,R03ZLC009,,4.00 GB,465.80 GB,415.61,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41628,3CQ8042BZJ,,,On Site,,,,DONNIE NAVARETTE,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41129,SGH808QNLV,02/06/2017,,On Site,0344W003_01,10.3.44.42,18-60-24-E5-4E-69,R03GDO031,,4.00 GB,465.80 GB,415.61,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,0,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41634,3CQ8042D56,,,On Site,,,,JOSHUA AQUINO,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,HP DeskPro 400 G4,41136,SGH808QNH6,02/06/2017,,On Site,034W000015,10.3.44.206,18-60-24-E5-5C-BE,R03GDO022,,4.00 GB,465.80 GB,408.6,100%,Windows 10 32Bit,DL DEMERIT,0,0,0,1,0,0,V4.0.30319,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41635,3CQ8042DJY,,,On Site,,,,JULIE ANN REGALA,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40656,PA63J01HTT,2/22/2018,,On Site,,,,JULIE ANN REGALA,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-SERVER,UPS-SERVER,Liebert,GTX4-1500RT230,42264,1813900165AFC03,10/11/2017,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0344,,Monitor,Monitor,HP,HP V194,41633,3CQ8042DKF,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0344,,CPU-PC,CPU-PC,HP,DX2810,34831,SGH02PT226,06/08/2009,,On Site,,UNPLUG,6C-62-6D-0E-EE-73,R03900107,,,,,,Windows XP,OR/CR,0,0,0,0,0,0,,eScan,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40662,PA63H49DVF,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-PC,UPS-PC,EATON,5E850i,40657,PA63J01HWE,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0344,,UPS-SERVER,UPS-SERVER,Liebert,GTX4-1500RT230,42264,1813900165AFC03,10/11/2017,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,36806,SGH039QHKB,06/08/2009,,On Site,0348W00010_9,10.3.48.72,6C-62-6D-62-4B-55,Jeffrey Hunt F. Gonzales,AO,2.87 GB,149.05 GB,902.02,100% excellent,Windows XP,DL DEMERIT,0,0,1,1,0,0,V4.0.3,eScan,,,,1
,4,0348,,Monitor,Monitor,HP,L1910,33080,CNC906QFDC,,,On Site,,,,MARICRIS M. PUNAY - R03100315,AO/RELEASING OFFICER/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,UPS-PC,UPS-PC,POWERWARE,PW9110,03187,B26792,1/31/2008,,On Site,,,,MARICRIS M. PUNAY - R03100315,AO/RELEASING OFFICER/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,Monitor,Monitor,HP,L1910,33030,CNC906QD4H,,,On Site,,,,JAMES EDWARD S. GARCIA - R03ODO007,PS/MV/DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32950,SGH9130MO6,06/08/2009,,On Site,0348w0001_1,10.3.48.81,00-23-7d-2b-1a-8e,CZARINA KAYE F. ALTARES - R03IDO007,EVAL/MV / DL Evaluator,3.46 GB,149.05 GB,122.30 GB,100% excellent,Windows XP,DL DEMERIT,0,0,1,0,0,0,V4.0.3,eScan,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32968,SGH9130LT8,06/08/2009,,On Site,0348w00032_3,10.3.48.70,00-23-7D-2B-1A-FF,ELIZABETH P. PILAZA - R03100095,Cashier,3.46 GB,149.05 GB,113.97 GB,100% excellent,Windows XP,DL DEMERIT,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0348,,UPS-PC,UPS-PC,EATON,5E850i,46965,PA63L28ABD,9/28/2022,,On Site,,,,ELIZABETH P. PILAZA - R03100095,Cashier,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32962,SGH9130LNM,06/08/2009,,On Site,0348W0002_1,,,CHERRYLI G. DOBLE - R03100320,DL Examiner,3.46 GB,149.05 GB,118.81 GB,100% excellent,Windows XP,DL DEMERIT,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0348,,Monitor,Monitor,HP,L1910,33032,CNC906QD3X,,,On Site,,,,MELODY L. PINCALE - R03100310,Adju/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,UPS-PC,UPS-PC,EATON,5E850i,46963,PA63L28YN5,9/28/2022,,On Site,,,,MELODY L. PINCALE - R03100310,Adju/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,UPS-PC,UPS-PC,EATON,5E850i,46964,PA63L30BGK,9/28/2022,,On Site,,,,ARACELI E. ECLARINAL - R03IDO004,EVAL/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32105,SGH9130LWS,06/08/2009,,On Site,,,,ALYSSA C. JOSAFAT -R03IDO008,EVAL/MV / DL Evaluator,,,,,Windows XP,DL DEMERIT,0,0,0,0,0,0,,,,,,1
,4,0348,,UPS-PC,UPS-PC,EATON,5E850i,46966,PA63L28YF4,9/28/2022,,On Site,,,,ALYSSA C. JOSAFAT -R03IDO008,EVAL/MV / DL Evaluator,,,,,,,,,,,,,,,,,,1
,4,0348,,Monitor,Monitor,HP,HP p204v,45586,3CQ01500RT,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32978,SGH9130LNG,,,On Site,0348W00032_3,10.3.48.70,00-23-7D-2B-1A-FF,,,,,,,Windows XP,,,,,,,,,,,,,1
,4,0348,,Monitor,Monitor,HP,L1910,33027,CNC906QD3Y,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0348,,UPS-PC,UPS-PC,,,27162,B26340,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,DX2810,32995,SGH9130LVT,,,On Site,,,,,,,,,,Windows XP,,,,,,,,,,,,,1
,4,0348,,Monitor,Monitor,Philips,I05E12,23235,N/A,,,On Site,,,,DEFECTIVE,PREVIOUS SERVER MONITOR,,,,,,,,,,,,,,,,,,1
,4,0348,,CPU-PC,CPU-PC,HP,G9,51112,4CE348BCC9,,,On Site,,,,,,,,,,Windows 11 64Bit,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42892,1CZ91303JX,,,On Site,0352W002_01,10.3.52.64,F4-39-09-13-E6-D0,R03MDO017,Releasing Officer,4096MB,120.02GB,62.45GB,100%,Windows 10 32Bit,09/14/2023,1,0,1,1,0,0,V4.0.3,eScan,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47002,PA63L28AKA,,,On Site,,,,Levarn Danting,Releasing,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43034,3CQ9110MQ3,,,On Site,,,,Levarn Danting,Releasing,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42891,1CZ91303LG,,,On Site,0352W007_01,10.3.52.84,F4-39-09-0B-1D-CF,R03MAL004,EVALUATOR,4096MB,120.02GB,65.45GB,100%,Windows 10 32Bit,04/27/2023,0,0,1,1,0,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43037,3CQ9110MT9,,,On Site,,,,LORNA GUINTU,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47000,PA63L30BEJ,,,On Site,,,,LORNA GUINTU,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42889,1CZ91303L3,,,On Site,0352W009_01,10.3.52.99,F4-39-09-13-E5-75,R04MDO001,Approving,4096MB,471.07GB,411.50GB,100%,Windows 10 32Bit,10/03/2023,1,0,1,1,1,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43039,3CQ911MRY,,,On Site,,,,GERALDINE ESTRELLA,Approving,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43150,PA63J17MKK,,,On Site,,,,GERALDINE ESTRELLA,Approving,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42884,1CZ91303,,,On Site,0352W011_02,10.3.52.94,F4-39-09-14-04-8C,ASTRID MENDOZA,Approving,4096MB,120.02GB,69GB,100%,Windows 10 32Bit,05/04/2022,1,0,1,1,1,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43042,3CQ9110MRQ,,,On Site,,,,GERALDINE ESTRELLA,Approving,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42895,1CZ91303KL,,,On Site,0352W001_02,10.3.52.77,F4-39-09-0B-1C-5F,CARINA C. MACAPAGAL,Approving,4096MB,471GB,409GB,100%,Windows 10 32Bit,10/03/2023,0,0,1,1,0,0,V4.0.3,eScan,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43152,PA63J17MMR,,,On Site,,,,CARINA C. MACAPAGAL,Approving,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43044,3CQ9110MRS,,,On Site,,,,CARINA C. MACAPAGAL,Approving,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42890,1CZ9303MB,,,On Site,0352W003_01,10.3.52.91,F4-34-09-0B-19-05,R03MDO012,EVALUATOR,4096MB,120.02GB,79.97GB,100%,Windows 10 32Bit,10/03/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43038,3CQ9110MPZ,,,On Site,,,,JORGE ALLAN DAVID,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47004,PA63L28YH1,,,On Site,,,,JORGE ALLAN DAVID,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42894,1CZ91303KU,,,On Site,0352W006_01,10.3.52.93,F4-39-09-0B-1A-60,R03100161,EVALUATOR,4096MB,120.02GB,79.87GB,100%,Windows 10 32Bit,10/05/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43143,PA63J17MFJ,,,On Site,,,,MARIETA SANTOS,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43041,3CQ9110MRV,,,On Site,,,,MARIETA SANTOS,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42887,1CZ91303KF,,,On Site,0352W00_01,,,,IDLE,4096MB,120.02GB,81.93GB,100%,Windows 10 32Bit,10/03/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43035,3CQ9110MTD,,,On Site,,,,ARLENE SANTOS,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47003,PA63L28AMR,,,On Site,,,,ARLENE SANTOS,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47005,PA63L28YK4,,,On Site,,,,JOY BALTAZAR,INPUT CLERK,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42888,1CZ91303L9,,,On Site,0352W005_01,10.3.52.86,F4-39-09-13-C0-ED,R03MAL005,EVALUATOR,4096MB,120.02GB,78.85GB,100%,Windows 10 32Bit,10/03/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,47001,PA63L28AME,,,On Site,,,,CRISTY FELICIANO,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43043,3CQ911OMRT,,,On Site,,,,CRISTY FELICIANO,EVALUATOR,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42886,1CZ91303LC,,,On Site,0352W012_01,10.3.52.87,F4-39-09-0B-19-15,R03MDO027,INPUT CLERK,4096MB,120.02.GB,80.89GB,100%,Windows 10 32Bit,10/03/2023,1,1,1,1,1,1,V4.0.3,eScan,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43145,PA63J17MPN,,,On Site,,,,KRISTINE JOY IGNACIO,INPUT CLERK,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43045,3CQ9110MPP,,,On Site,,,,KRISTINE JOY IGNACIO,INPUT CLERK,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42885,1CZ91303N2,,,On Site,0352W010_01,10.3.52.72,F4-39-09-13-E6-8C,R03RO0038,Cashier,4096MB,120.02GB,78.63GB,100%,Windows 10 32Bit,10/03/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,43036,3CQ9110MTF,,,On Site,,,,JANELLE,Cashier,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43146,PA63J17MCB,,,On Site,,,,JANELLE,Cashier,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43153,PA63J17MLT,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-PC,UPS-PC,EATON,5E850i,43147,PA63J17MHP,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0352,,CPU-PC,CPU-PC,HP,HP Elitedesk 705,42893,1CZ91303LR,,,On Site,0352w004_01,10.3.52.71,F4-39-09-13-D1-5E,R03100312,,4096MB,120.02GB,78.63GB,100%,Windows 10 32Bit,10/03/2023,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,46886,3CQ21208C6,,,On Site,,,,IDLE /PATRICK,,,,,,,,,,,,,,,,,,,1
,4,0352,,Monitor,Monitor,HP,HP V194,42413,3CQ715100K,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0352,,UPS-SERVER,UPS-SERVER,Liebert,GTX4-1500RT230,39343,1721800143AFC03,,,On Site,,,,SERVER,,,,,,,,,,,,,,,,,,,1
,4,0353,,CPU-PC,CPU-PC,HP,Pro3000,34810,SGH029T1ZQ,08/11/2010,,On Site,0353W02_01,10.3.53.90,6C-62-6D-0E-EE-16,Urbano Mark Jordan,Evaluator,4096 MB,29.36 GB,11.57 GB,80%,Windows XP,DL DEMERIT,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0353,,Monitor,Monitor,HP,L1910,32735,CNC906QD3H,,,On Site,,,,Urbano Mark Jordan,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0353,,UPS-PC,UPS-PC,EATON,5E850i,44478,PA63J22NKN,,,On Site,,,,Urbano Mark Jordan,Evaluator,,,,,,,,,,,,,,,,,,1
,4,0353,,CPU-PC,CPU-PC,HP,Pro3000,32956,SGH9130LNJ,08/11/2010,,On Site,0353w003_01,10.3.53.81,00-23-7D-2A-FD-AA,Zarah Chua,Cashier,4096 MB,29.36 GB,11.83 GB,96%,Windows XP,DL DEMERIT,0,0,0,0,0,0,V4.0.3,eScan,,,,1
,4,0353,,Monitor,Monitor,HP,HP V194,38549,3CQ631202W,,,On Site,,,,Zarah Chua,Cashier,,,,,,,,,,,,,,,,,,1
,4,0353,,UPS-PC,UPS-PC,EATON,5E850i,40572,PA63H49DPM,2/22/2018,,On Site,,,,Zarah Chua,Cashier,,,,,,,,,,,,,,,,,,1
,4,0353,,Monitor,Monitor,HP,L1910,33090,CNC906QFF6,,,On Site,,,,,,,,,,,,,,,,,,,,,,,1
,4,0353,,UPS-PC,UPS-PC,EATON,5E850i,43185,PA63J17MJP,4/23/2019,,On Site,,,,Michelle Larida,Approving,,,,,,,,,,,,,,,,,,1
,4,0353,,CPU-PC,CPU-PC,HP,Pro3000,32949,SGH913CLV4,08/11/2010,,On Site,0353W006_01,10.3.53.82,00-23-7D-2B-16-65,Eliza Arellano,Releasing Officer,4096 MB,29.36 GB,12.56 GB,97%,Windows XP,DL DEMERIT,0,0,0,0,0,0,V4.0.3,eScan,,,,1
